SO2,CO,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
3.7,0.23,19.7,18,10.66,3.91,6.75,2.012,0.247,1.79,0,0,74.24
6.1,0.61,19.2,21,23.19,7.53,15.66,0,0,0,0,0,74.46
15.1,0.37,13.3,22,25.56,10.98,14.57,1.951,0.254,1.7,0,0,70.75
4.4,0.28,20.4,17,18,6.44,11.56,0,0,0,0,0,77.42
10.8,0.5,26.3,35,26.12,6.83,19.29,0,0,0,0,0,68.1
6.7,0.43,35.9,31,18.56,4.46,14.1,0,0,0,0,0,67.23
5.8,0.45,29.5,29,21.36,6.69,14.67,1.912,0.201,1.71,0,0,68.93
6.4,0.48,26.2,29,18.2,3.56,14.63,0,0,0,0,0,73.62
2.4,0.27,32,25,8.86,1.59,7.27,0,0,0,0,0,72.62
8.8,0.76,24,31,34.42,9.54,24.88,0,0,0,0,0,67.79
8.2,0.48,24.7,37,22.3,5.57,16.73,2.206,0.242,1.99,0,0,69.27
6.3,0.39,30.3,0,17.94,3.82,14.12,0,0,0,0,0,71.63
5.8,0.29,33.3,26,13.13,3.3,9.83,2.053,0.169,1.89,0,0,71.69
7.6,0.66,27.9,29,24.25,5.22,19.03,0,0,0,0,0,70.81
12.5,0.47,23.8,31,27.63,7.1,20.54,1.842,0.297,1.55,0,0,68.06
4.9,0.39,29.8,0,20.89,5.41,15.48,0,0,0,0,0,75.51
9.2,0.61,23,42,29.56,7.86,21.69,0,0,0,0,0,70.37
7.1,0.58,32.6,37,24.43,5.9,18.52,0,0,0,0,0,69.55
5.8,0.53,23.2,35,25.24,7.15,18.09,1.991,0.211,1.78,0,0,70.81
6,0.6,20.2,32,25.63,5.43,20.2,0,0,0,0,0,75.41
2.7,0.36,31.5,29,12.07,2.18,9.89,0,0,0,0,0,72.08
9.3,0.89,21.2,38,39.52,11.56,27.96,0,0,0,0,0,70.14
7.4,0.58,22,45,25.11,5.57,19.54,2.244,0.245,2.01,0,0,70.39
7.1,0.52,28,43,23.22,4.97,18.25,0,0,0,0,0,73.33
6.2,0.44,32.2,33,16.18,3.65,12.53,2.232,0.198,2.03,0,0,73.03
8,0.75,24.5,34,30.73,6.93,23.8,0,0,0,0,0,73.24
12.4,0.61,23.9,37,34.22,9.43,24.79,1.979,0.337,1.64,0,0,70.39
5.2,0.48,25.3,39,26.73,8.97,17.75,0,0,0,0,0,77.08
10.2,0.87,26.3,67,44.48,7.72,36.76,0,0,0,0,0,64.8
8.2,0.78,38.8,60,34.66,5.39,29.26,0,0,0,0,0,66.27
6.2,0.59,26.1,57,31.3,8.1,23.21,1.982,0.213,1.77,0,0,66.51
8,0.73,31,52,37.99,8.96,29.03,0,0,0,0,0,71.53
3.1,0.48,36.8,54,17.34,2.2,15.14,0,0,0,0,0,68.37
10.6,1.2,27.5,67,55.11,14.53,40.58,0,0,0,0,0,65.01
11.7,0.76,25.4,53,43.81,10.38,33.43,2.46,0.363,2.1,0,0,69.28
12.1,0.67,31.3,73,34.58,6.15,28.43,0,0,0,0,0,66.82
12.4,0.62,36,59,28.52,6.34,22.18,2.409,0.338,2.07,0,0,66.52
10.9,0.88,28.7,52,42.85,9.33,33.52,0,0,0,0,0,67.46
13.2,0.79,30,62,50.26,13.2,37.06,2.145,0.49,1.65,0,0,64.24
6.2,0.59,31.2,63,36.24,9.01,27.23,0,0,0,0,0,71.93
8.7,0.89,18.9,71,48.36,12.68,35.67,0,0,0,0,0,65.02
7.5,0.77,30.7,65,36.08,6.64,29.45,0,0,0,0,0,70.32
5.5,0.56,23.2,54,27.38,6.44,20.94,1.932,0.156,1.78,0,0,67.07
7,0.67,27.5,63,38.17,9.21,28.97,0,0,0,0,0,72.57
2.9,0.48,34.5,57,16.88,1.78,15.09,0,0,0,0,0,68.45
10.2,1.17,21.6,68,57.39,17.76,39.63,0,0,0,0,0,65.62
14.8,0.71,20.9,52,45.84,12.06,33.78,2.394,0.317,2.08,0,0,69.88
9.9,0.68,30.9,74,39.31,9.79,29.52,0,0,0,0,0,67.1
14.9,0.66,31.1,63,37.45,10.88,26.57,0,0,0,0,0,67.59
16.8,0.87,23.3,47,61.42,21.76,39.66,0,0,0,0,0,67.97
13.6,0.85,22.5,72,59.44,19.53,39.91,2.23,0.534,1.7,0,0,64.34
5.8,0.58,25.6,63,37.52,6.74,30.74,0,0,0,0,0,72.52
10.2,1.13,16.2,84,64.25,23.34,40.74,0,0,0,0,0,68.89
8.3,0.91,24.7,92,46.06,15.37,30.7,0,0,0,0,0,73.86
5.4,0.62,17.7,65,33.8,9.64,24.15,2.005,0.209,1.8,0,0,71.23
7.8,0.8,22.9,75,46.52,13.94,32.58,0,0,0,0,0,76.48
2.6,0.51,25.5,53,20.42,2.65,17.79,0,0,0,0,0,71.9
6,0.66,18.3,74,45.74,11.95,33.66,0,0,0,0,0,76.57
17.3,0.78,15.8,65,57.51,18.79,38.71,2.547,0.427,2.12,0,0,73.41
6.5,0.78,22.9,80,49.14,15.15,34.04,0,0,0,0,0,70.91
8.7,0.75,25.8,85,43.49,13.24,30.24,2.258,0.508,1.75,0,0,70.36
19.8,1.01,17.1,63,69.73,26.87,42.86,0,0,0,0,0,71.53
17.5,1.04,19.5,90,77.49,31.01,46.47,2.436,0.656,1.78,0,0,68.18
11.3,1.45,16.1,82,75.57,29.78,45.79,0,0,0,0,0,69.37
6.2,0.7,24.4,78,41.45,9.28,32.16,0,0,0,0,0,64.79
10.3,0.96,18.1,77,59.02,16.9,42.13,0,0,0,0,0,62.66
12.9,1.32,16.7,76,73.02,26.38,46.78,0,0,0,0,0,63.13
16.5,0.68,15.9,68,53.97,16.48,37.72,2.445,0.406,2.04,0,0,66.9
9.7,0.82,24.6,82,45.7,12.55,33.16,0,0,0,0,0,66.94
19.4,0.96,19.1,93,74.79,29.62,45.17,2.403,0.622,1.78,0,0,62.13
7.3,0.62,19.9,70,43.56,12.32,31.24,0,0,0,0,0,69.54
9.2,0.75,28.3,89,44.03,12.05,31.98,2.117,0.407,1.71,0,0,65.03
17.9,0.84,18.8,74,60.25,23.41,36.85,0,0,0,0,0,65.64
3.4,0.53,30.1,64,19.22,2.87,16.34,0,0,0,0,0,68.2
7,0.59,20.4,68,36.13,9.2,26.93,1.908,0.235,1.67,0,0,62.82
7.8,0.74,21.8,75,46.53,12.68,33.85,0,0,0,0,0,69.25
11.5,0.89,28.4,68,51.38,13.7,37.67,0,0,0,0,0,66.11
13.2,1.28,25.6,60,63.72,20.78,42.94,0,0,0,0,0,65.93
16,0.76,27.2,79,57.25,20.08,37.17,2.065,0.454,1.61,0,0,66.83
9.5,0.82,29.8,67,44.89,13.66,31.23,0,0,0,0,0,68.5
7.8,0.74,32.4,72,39.71,10.4,29.31,0,0,0,0,0,72.68
6.3,0.59,28.2,62,29.12,6.46,22.66,1.94,0.221,1.72,0,0,67.98
12,0.43,44.8,70,24.45,5.26,19.19,0,0,0,0,0,70.75
8.5,0.65,30.2,68,30.99,6.33,24.61,0,0,0,0,0,70.66
17.7,0.64,21.8,66,46.75,13.58,33.17,2.4,0.388,2.01,0,0,70.86
6.3,0.57,24.4,64,36.86,12.8,24.06,0,0,0,0,0,73.63
2.5,0.42,36.5,51,14.48,2.19,12.27,0,0,0,0,0,70
9.3,0.79,38.4,76,36.98,8.73,28.25,0,0,0,0,0,70.25
5.6,0.47,27.6,51,30.66,16.08,14.58,0,0,0,0,0,73.46
9.9,0.43,53.9,56,17.4,4.19,13.21,2.363,0.567,1.8,0,0,71.87
8.7,0.75,36.9,56,34.39,7.42,26.96,0,0,0,0,0,68.35
13.2,0.53,31.5,54,36.01,8.82,27.18,2.296,0.284,2.01,0,0,71.84
6.9,0.49,40,52,24.27,4.82,19.46,1.86,0.183,1.68,0,0,69.6
11.2,0.67,35.9,56,40.29,8.93,31.36,0,0,0,0,0,67.25
9.6,0.52,39.7,52,23.42,4.66,18.76,0,0,0,0,0,72.9
3.6,0.38,45.9,47,10.67,1.34,9.31,0,0,0,0,0,72.45
10.1,0.97,31.4,44,45.14,10.99,34.15,0,0,0,0,0,68.06
7.2,0.58,42.6,57,31.06,8.12,22.94,0,0,0,0,0,73.83
7.9,0.62,47.9,58,29.37,6.66,22.71,0,0,0,0,0,72.31
14.3,0.61,36.2,66,39,9.65,29.35,2.026,0.361,1.67,0,0,69.07
6.7,0.45,36.7,49,20.28,3.47,16.81,1.85,0.178,1.67,0,0,69.95
8.6,0.79,32.5,34,33.44,8.29,25.15,0,0,0,0,0,70.46
9.1,0.49,32.3,45,25.51,3.73,21.78,0,0,0,0,0,69.94
11.7,0.48,32,52,29.37,7.25,22.12,1.885,0.254,1.63,0,0,71.05
6.8,0.49,38.2,47,27.59,9.81,17.78,0,0,0,0,0,75.93
11.8,0.44,32.5,42,26.97,6.17,20.8,2.162,0.22,1.94,0,0,73.93
3.3,0.28,38.9,30,8.02,1.28,6.73,0,0,0,0,0,74.18
3.9,0.4,34.7,45,17.54,3.62,13.92,0,0,0,0,0,74.14
4.8,0.65,38,47,26.2,4.11,22.09,0,0,0,0,0,76.9
7.3,0.53,42.6,49,22.25,4.82,17.43,0,0,0,0,0,74.35
6.3,0.29,47.4,53,15.33,5.82,9.51,0,0,0,0,0,73.77
4.9,0.29,26.4,43,20.71,9.93,10.78,0,0,0,0,0,77.74
8.2,0.69,18.8,23,30.37,9.77,20.6,0,0,0,0,0,73.32
11.5,0.49,19.4,36,27.28,9.02,18.26,1.883,0.254,1.63,0,0,73.67
4.4,0.57,26,34,22.38,5.21,17.16,0,0,0,0,0,79.48
6.1,0.41,25.6,32,20.53,7.15,13.38,0,0,0,0,0,77.74
6.7,0.46,27.9,35,20.9,5.9,14.99,0,0,0,0,0,76.98
7.7,0.29,30.2,32,14.7,4.48,10.22,2.039,0.361,1.68,0,0,75.95
6.5,0.3,22.6,28,14.84,3.84,11,0,0,0,0,0,77.07
12.1,0.36,20.3,31,24.47,7.67,16.8,2.13,0.204,1.93,0,0,77.97
5.3,0.22,16.8,24,20.92,8.74,12.19,0,0,0,0,0,80.08
2.1,0.22,27.2,23,6.23,1.33,4.89,0,0,0,0,0,76.29
6.3,0.36,22.5,34,19.41,5.19,14.21,1.922,0.195,1.73,0,0,72.59
10.7,0.33,17.4,29,25.95,7.72,18.22,0,0,0,0,0,72.14
5.8,0.26,24.2,27,11.87,2.9,8.96,0,0,0,0,0,74.45
13.9,0.34,18.3,28,24.85,8.04,16.81,0,0,0,0,0,69.45
7.1,0.22,24.8,24,18.06,5.23,12.83,0,0,0,0,0,70.54
9,0.38,20.6,29,22.24,7.15,15.1,1.966,0.24,1.73,0,0,69.65
5.2,0.57,22.8,30,22.98,6.05,16.94,0,0,0,0,0,74.88
9.7,0.55,16.5,23,26.82,7.83,18.98,0,0,0,0,0,71.29
12.9,0.4,18.7,35,25.21,8.26,16.95,2.035,0.342,1.69,0,0,72
6.9,0.39,23.3,32,22.1,5.89,16.21,0,0,0,0,0,73.88
4.4,0.25,26.8,28,11.64,3.82,7.82,2.03,0.282,1.75,0,0,74.73
7.8,0.37,25.1,26,23.66,6.65,17,2.082,0.173,1.91,0,0,74.26
2.5,0.22,31.5,0,6.73,1.27,5.46,0,0,0,0,0,73.11
7,0.45,26.5,32,22.72,5.95,16.77,0,0,0,0,0,74.32
11.2,0.47,17.5,23,30.21,11.7,18.51,0,0,0,0,0,75.03
5.4,0.27,23.2,19,13.91,6.05,7.86,0,0,0,0,0,81.47
7.2,0.74,13.8,18,32.64,12.96,19.68,0,0,0,0,0,78.16
6.3,0.58,23.3,27,26.87,11.19,15.68,0,0,0,0,0,79.71
3.7,0.21,28.5,20,10.81,3.59,7.22,0,0,0,0,0,78.43
7.7,0.41,17.7,19,25.6,7.82,17.78,2.096,0.205,1.89,0,0,80.58
4.8,0.61,18.2,25,24.66,8.07,16.59,0,0,0,0,0,80.64
5.8,0.51,22.1,25,27.19,11.21,15.98,0,0,0,0,0,79.89
5.8,0.27,24.7,17,19.31,6.4,12.91,0,0,0,0,0,69.33
2.1,0.23,23.7,0,7.85,2.73,5.12,0,0,0,0,0,78.56
11,0.42,18.6,28,24.02,9.12,14.91,1.952,0.262,1.69,0,0,77.06
10.2,0.43,16.7,23,27.37,11.37,16,2.051,0.323,1.73,0,0,75.63
8.9,0.44,29.2,0,19.96,5.9,14.05,0,0,0,0,0,75.91
9.4,0.61,24.6,28,25.6,7.96,17.63,0,0,0,0,0,72.21
10.6,0.38,21.2,21,26.94,9.16,17.77,1.665,0.166,1.5,0,0,72.13
8.6,0.69,21.2,21,31.44,7.86,23.58,0,0,0,0,0,72.23
11.7,0.44,21.9,25,25.99,8.32,17.67,0,0,0,0,0,70.68
6.9,0.46,29,27,19.2,5.08,14.12,0,0,0,0,0,75.11
6.4,0.42,23.1,28,23.72,8.13,15.59,1.938,0.187,1.75,0,0,70.69
3.2,0.26,27.8,0,10.62,3.61,7,0,0,0,0,0,73.83
5.6,0.34,30,18,19.04,6.37,12.67,0,0,0,0,0,72.67
9.8,0.38,24.1,21,26.3,7.68,18.63,2.101,0.201,1.9,0,0,75.02
10.4,0.32,25.8,21,20.22,7.54,12.68,0,0,0,0,0,73.11
7.3,0.31,30.4,25,13.12,4.13,8.98,2.405,0.467,1.94,0,0,74.63
13.9,0.68,31.2,52,34.56,8.79,25.77,0,0,0,0,0,67.22
8.5,0.47,37.4,0,27.94,5.6,22.34,0,0,0,0,0,74.03
8.8,0.67,36.6,56,24.59,5.34,19.25,0,0,0,0,0,68.38
7.2,0.62,28.6,47,33.33,9.85,23.49,1.953,0.205,1.75,0,0,72.46
11.4,0.52,28,52,27.22,7.72,19.5,0,0,0,0,0,70.19
10.9,0.97,24.6,47,36.09,8.87,27.22,0,0,0,0,0,68.98
11.1,0.5,43.1,50,20.33,5.36,14.99,2.292,0.268,2.02,0,0,70.43
14.1,0.64,27.4,51,37.39,9.9,27.49,1.866,0.272,1.59,0,0,68.44
7,0.57,31.7,43,27.61,6.87,20.74,0,0,0,0,0,74.05
4,0.46,33.3,0,13.31,2.68,10.63,0,0,0,0,0,71.51
11.6,0.78,30.8,57,36.74,10,26.74,0,0,0,0,0,69.84
14.7,0.62,24.3,45,34.96,8.36,26.6,2.335,0.289,2.05,0,0,71.91
12.1,0.8,28,61,51.67,14.85,36.83,0,0,0,0,0,66.61
13.4,1.33,20.8,62,57.45,20.08,37.36,0,0,0,0,0,68.22
17.5,0.85,24,61,57.28,17.52,39.76,2.035,0.423,1.61,0,0,66.86
8.5,0.61,28.1,0,40.42,9.32,31.1,0,0,0,0,0,69.47
14.4,0.91,23.8,67,49.3,14.87,34.43,0,0,0,0,0,69.31
0,0.66,34.7,65,37,11.08,25.92,2.42,0.463,1.96,0,0,69.03
16.5,0.65,25.4,67,37.52,9.52,28,0,0,0,0,0,70.09
19,0.69,19.3,58,41.89,11.44,30.45,2.294,0.342,1.95,0,0,68.87
7.4,0.63,26.9,53,32.96,7.24,25.72,0,0,0,0,0,72.41
4,0.5,31,0,15.14,2.55,12.59,0,0,0,0,0,74.4
7.2,0.68,25.8,54,37.28,13.62,23.66,1.994,0.227,1.77,0,0,70.49
10.6,0.79,30.3,67,30.61,5.77,24.83,0,0,0,0,0,63.08
3.6,0.56,22.4,0,18.36,3.9,14.47,0,0,0,0,0,76.76
11.1,0.95,22.8,73,36.56,10.95,25.61,0,0,0,0,0,68.74
11,0.9,18.7,69,57.01,20.7,36.31,0,0,0,0,0,71.21
7.4,0.77,21,60,41.07,19.24,21.82,2.11,0.295,1.82,0,0,74.6
18.3,0.71,28.8,66,43.79,18.51,25.28,2.501,0.521,1.98,0,0,73.47
16.4,0.99,17.2,67,55.37,22.47,32.9,0,0,0,0,0,73.42
13.5,0.73,20.8,72,39.75,11.21,28.54,0,0,0,0,0,73.36
18,0.99,17.4,68,64.28,25.42,38.86,2.145,0.485,1.66,0,0,71.07
18.9,0.77,15.9,66,44.99,14.39,30.6,2.44,0.447,1.99,0,0,73.53
8.5,0.62,20.8,0,47,14.75,32.24,0,0,0,0,0,74.6
7.3,0.71,22.3,60,47.81,10.43,37.38,0,0,0,0,0,76.99
14.5,1.45,15.3,74,59.81,26.23,33.58,0,0,0,0,0,73.29
9.7,0.85,14.8,69,57.24,17.44,39.79,0,0,0,0,0,67.14
21,0.95,14.1,72,63.37,24.67,38.7,0,0,0,0,0,69.48
21.9,1.04,17.6,72,74.28,28.53,45.75,2.177,0.516,1.66,0,0,66.74
18.3,0.65,13.7,68,49.73,15.55,34.18,2.337,0.407,1.93,0,0,69.53
12.8,1.41,14.2,0,64.77,23.73,41.04,0,0,0,0,0,69.18
2,0.56,24.1,0,21.63,6.89,14.73,0,0,0,0,0,74.32
7.2,0.71,18.7,63,39.62,13.3,26.32,2.041,0.272,1.77,0,0,71.18
8.2,0.66,17.3,66,46.88,8.99,37.89,0,0,0,0,0,72.79
13.8,0.68,18.6,76,38.86,12.15,26.72,0,0,0,0,0,69.14
6.6,0.67,22.3,0,42.32,10.46,31.85,0,0,0,0,0,70.63
12,0.85,19.5,72,33.77,7.7,26.07,0,0,0,0,0,64.25
25.3,0.76,22.9,73,50.13,16.27,33.86,0,0,0,0,0,68.69
13.6,0.7,25,78,35.55,8.64,26.92,2.818,0.476,2.34,0,0,71.12
11.2,0.83,26.1,72,54,13.11,40.89,0,0,0,0,0,66.88
13.7,1.49,22.3,0,61.34,19.97,41.37,0,0,0,0,0,69.58
15,0.63,19.6,70,49.12,17.04,32.08,2.412,0.432,1.98,0,0,69.96
13.4,0.82,29.1,71,31.64,5.88,25.75,0,0,0,0,0,63.88
19.4,0.99,22.8,76,62.09,19.51,42.58,2.162,0.483,1.68,0,0,67.48
5.8,0.84,20.8,68,45.15,9.05,36.1,3.482,0.436,3.05,0,0,74.34
17.4,0.83,23.8,75,40.19,10.24,29.95,2.837,0.693,2.14,0,0,70.48
14.3,1.01,23.7,74,52.94,13.68,39.25,0,0,0,0,0,69.96
2.1,0.52,28.8,0,15.86,3.96,11.9,0,0,0,0,0,74.17
5.5,0.75,22.1,63,38.45,12.03,26.42,2.07,0.286,1.78,0,0,72.08
7.6,0.87,27.2,0,40.83,8.11,32.72,2.499,0.435,2.06,0,0,70.92
10.4,0.75,24.3,0,41.7,7.73,33.97,3.426,0.462,2.96,0,0,66.78
12.6,1.1,35.1,0,51.81,11.42,40.39,0,0,0,0,0,68.28
14.3,0.81,32,77,51.73,11.92,39.81,2.017,0.384,1.63,0,0,67.57
11.8,0.92,38.9,77,43.08,10.18,32.9,0,0,0,0,0,68.28
7.4,0.84,40.9,0,36.39,5.27,31.12,3.241,0.95,2.29,0,0,69.42
5.9,0.72,34.6,75,34.01,7.95,26.06,2.144,0.293,1.85,0,0,70.37
10.9,0.66,49.9,80,27.66,4.8,22.86,2.419,0.383,2.04,0,0,70.55
12.8,0.69,24.7,93,0,0,0,3.156,0.48,2.68,0,0,69.74
12,0.66,32.2,73,49.1,8.9,40.21,2.434,0.39,2.04,0,0,69.13
6.4,0.68,41.2,71,43.1,6.76,36.33,3.452,0.392,3.06,0,0,70.6
2.9,0.46,42.5,0,0,0,0,0,0,0,0,0,73.6
8.1,0.81,41,0,31.1,3.67,27.44,0,0,0,0,0,63.38
6,0.46,43.9,56,0,0,0,3.334,0.32,3.01,0,0,51.5
9.8,0.38,58.3,59,0,0,0,0,0,0,0,0,72.77
13.3,0.67,41.1,63,34.28,6.49,27.79,0,0,0,0,0,65.58
11.7,0.43,37.2,61,42.83,8.38,34.44,2.411,0.359,2.05,0,0,66.87
5,0.47,37.4,56,38.1,10.68,27.42,2.221,0.233,1.99,0,0,67.53
10.3,0.57,45.9,0,32.47,5.5,26.97,3.273,0.37,2.9,0,0,63.91
9.2,0.54,29.4,66,0,0,0,2.971,0.373,2.6,0,0,67.69
2.6,0.35,46.8,0,0,0,0,0,0,0,0,0,72.43
11.9,0.85,41.9,0,43.66,9.44,34.22,3.07,0.289,2.78,0,0,64.91
7.8,0.58,40.7,0,34.61,4.33,30.28,2.71,0.672,2.04,0,0,66.11
6.9,0.56,43.6,0,31.8,4.14,27.65,0,0,0,0,0,60.02
11.3,0.53,40.5,62,41.34,9.04,32.29,2.138,0.355,1.78,0,0,64.13
8.3,0.39,25.6,46,0,0,0,2.369,0.362,2.01,0,0,77.06
10.5,0.49,26.7,0,28.77,8.09,20.68,2.095,0.284,1.81,0,0,74.28
9.5,0.78,29.8,0,34.57,10.51,24.06,3.018,0.29,2.73,0,0,0
5.5,0.39,28.5,35,27.52,6,21.53,3.158,0.286,2.87,0,0,76.34
6.7,0.4,26.3,104,28.91,10.17,18.75,2.321,0.298,2.02,0,0,76.32
10.3,0.49,28,0,29.95,7.34,22.61,3.09,0.407,2.68,0,0,73.3
1.5,0.33,30.8,0,0,0,0,0,0,0,0,0,80.57
5.9,0.48,29.5,0,23.64,5.54,18.1,0,0,0,0,0,69.72
5.9,0.36,0,37,15.49,4.1,11.39,0,0,0,0,0,82.61
6.1,0.4,28,44,18.16,3.97,14.21,2.678,0.32,2.36,0,0,78.65
6.4,0.58,25.2,40,23.93,5.66,18.27,0,0,0,0,0,74.48
6.3,0.52,28.4,0,0,0,0,2.309,0.251,2.06,0,0,74.7
10.5,0.42,24.4,0,0,0,0,0,0,0,0,0,74.42
6,0.52,21.9,36,20.62,5.13,15.51,0,0,0,0,0,73.19
7.2,0.43,22.9,0,19.96,5.22,14.74,0,0,0,0,0,74.55
6.5,0.42,27.3,0,21.38,5.15,16.25,0,0,0,0,0,69.65
7.8,0.32,41.7,30,15.98,6.56,9.44,0,0,0,0,0,82.17
5.8,0.31,25.7,28,15.58,3.59,12.25,0,0,0,0,0,76.79
7.4,0.32,21.3,0,25.63,5.97,19.76,0,0,0,0,0,76.6
6.9,0.29,27.3,24,20.99,4.57,16.5,0,0,0,0,0,75.9
1.8,0.38,31.8,0,6.66,0.93,5.83,0,0,0,0,0,0
6.6,0.41,20.6,0,23.37,6.04,17.39,0,0,0,0,0,75.44
10.3,0.4,23.1,0,26.01,6.93,19.09,0,0,0,0,0,0
9.7,0.68,21.5,0,29.06,8.73,20.34,0,0,0,0,0,0
4.4,0.31,14.4,0,18,5.08,12.92,1.996,0.168,1.83,0,0,74.54
9,0.31,16.3,0,25.13,7.24,17.93,0,0,0,0,0,75.65
4.9,0.34,15.4,0,18.6,4.4,14.23,2.277,0.252,2.03,0,0,74.52
7.2,0.27,18.5,0,23.34,5.92,17.41,2.177,0.11,2.07,0,0,78.8
5.5,0.24,21.3,0,22.45,5.03,17.44,0,0,0,0,0,78.77
6.9,0.36,16.7,0,0,0,0,0,0,0,0,0,77.71
5.7,0.43,17.2,39,18.31,3.99,14.31,0,0,0,0,0,73.78
4.9,0,19.3,0,15.08,3.52,11.57,0,0,0,0,0,75.22
6.5,0,14.9,0,24.89,8.32,16.57,0,0,0,0,0,73.87
0.8,0.37,27.4,0,6.94,0.8,6.14,0,0,0,0,0,0
8.2,0.85,10.5,0,28.85,9.66,19.19,0,0,0,0,0,0
5.2,0.23,28.9,26,12.52,4.44,8.04,0,0,0,0,0,82.62
8.1,0.3,31.2,0,20.14,4.19,16.07,2.055,0.237,1.82,0,0,74.33
5.9,0.49,26.5,68,18.35,2.9,15.46,0,0,0,0,0,71.16
1.8,0.31,34.1,0,20.42,2.59,17.83,2.793,0.307,2.49,0,0,73.62
3.5,0.53,31.7,0,13.66,1.46,12.2,0,0,0,0,0,75
1.3,0.46,37.9,0,7.75,0.61,7.16,0,0,0,0,0,0
4.3,0.24,43.7,34,8.54,1.11,7.49,0,0,0,0,0,76.03
5.1,0.35,34.2,0,16.33,1.76,14.62,2.706,0.491,2.22,0,0,72.31
5.1,0.38,17.1,0,16.59,2.55,14.22,2.181,0.199,1.98,0,0,70.34
8.1,0,32,0,22.12,3.5,18.76,2.466,0.259,2.21,0,0,72.56
8,0.32,28.7,0,0,0,0,2.167,0.26,1.91,0,0,75.57
6.5,0.3,29.6,0,14.99,1.41,13.61,2.362,0.201,2.16,0,0,75.94
6.1,0.69,24.8,0,25.82,5.85,19.97,2.596,0.349,2.25,0,0,0
7.6,0.74,0,0,30.19,8.3,21.89,3.046,0.46,2.59,0,0,0
9.6,0,0,0,25.97,5.5,20.48,2.587,0.336,2.25,0,0,72.38
6.5,0.3,23.2,0,18.1,2.52,15.61,2.477,0.236,2.24,0,0,77.08
8.2,0.36,22.8,0,29.55,6.8,22.76,2.183,0.268,1.91,0,0,72.7
4.3,0.24,30,30,10.05,1.63,8.47,2.475,0.286,2.19,0,0,73.91
2,0.37,27.5,0,25.99,3.83,22.17,2.578,0.314,2.26,0,0,72.22
8.7,0.53,21.3,67,24.07,5.72,18.36,0,0,0,0,0,70.47
4.7,0.42,28.9,0,19.55,3.38,16.15,2.615,0.28,2.34,0,0,72.05
1.4,0.45,37.5,0,9.77,0.88,8.92,0,0,0,0,0,0
6.6,0.49,21.5,0,20.88,5.08,15.81,2.689,0.297,2.39,0,0,69.4
5,0.61,25.4,0,17.61,3.32,14.27,0,0,0,0,0,73.85
8.1,0.42,22.4,0,0,0,0,2.564,0.415,2.15,0,0,74.39
4.9,0.59,40.8,0,27.13,3.66,23.48,2.31,0.254,2.06,0,0,71.69
10.1,0.58,33.3,0,33.41,6.95,26.47,2.43,0.414,2.02,0,0,72.45
0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,0,0,0,34.24,7.14,27.1,2.56,0.311,2.25,0,0,70.88
5.8,0.7,36.2,0,24.62,2.56,22.03,0,0,0,0,0,70.89
5.5,0.57,27.8,0,26.29,4.96,21.35,2.569,0.325,2.24,0,0,70.68
2.1,0.58,42.2,0,13.26,0.91,12.4,0,0,0,0,0,0
4.2,0.56,34.7,0,31.76,4.76,26.99,2.562,0.376,2.19,0,0,71.46
9,0.49,30.7,0,33.66,5.88,27.77,2.446,0.303,2.14,0,0,70.23
8.4,0.51,34,0,28.2,3.78,24.58,2.7,0.234,2.47,0,0,72.22
6.3,0.43,44.9,49,17.74,2.82,14.92,2.988,0.263,2.73,0,0,71.64
8.2,0.74,26.8,91,31.1,6.11,24.99,0,0,0,0,0,69.52
13.8,0.59,31.7,68,38.55,9.19,29.38,0,0,0,0,0,78.26
4.7,0.63,22.3,0,35.4,7.07,28.41,2.453,0.357,2.1,0,0,71.71
6.5,0.83,31.1,0,34.21,4.9,29.36,0,0,0,0,0,0
10.1,0.65,25.9,0,43.97,9.95,34.02,2.937,0.267,2.67,0,0,71.87
2.5,0.62,34.8,0,18.45,1.77,16.74,0,0,0,0,0,0
8.4,0,0,0,52.84,15.67,37.17,2.927,0.508,2.42,0,0,0
11.5,0.63,20.8,0,50.36,12.77,37.59,2.456,0.388,2.07,0,0,71.49
12.2,0.88,18.7,106,48.27,16.17,31.98,0,0,0,0,0,71.08
10.4,1.26,0,0,53.52,16.71,36.81,2.883,0.526,2.36,0,0,0
5.6,0.62,26.4,69,47.81,6.67,41.14,3.241,0.487,2.76,0,0,72.05
6.5,0.69,34.2,0,39.36,7.43,31.94,2.519,0.357,2.16,0,0,73.28
13.9,0.81,23.9,0,56.94,18.56,38.38,2.942,0.641,2.3,0,0,72.45
4.9,0.68,30.9,0,41.17,10.56,30.66,2.656,0.363,2.29,0,0,73.41
6.5,0.96,34.6,0,38.99,6.83,32.16,0,0,0,0,0,0
9.2,0,0,0,59.84,18.21,41.64,0,0,0,0,0,0
10.2,1.4,0,0,60.37,19.65,40.73,2.851,0.366,2.49,0,0,0
13.8,1.06,26.8,0,68.47,22.1,46.36,2.987,0.635,2.35,0,0,72.57
5.1,0.8,28.1,0,40.62,7.81,32.8,2.609,0.561,2.05,0,0,74.88
9.1,1.13,25.8,119,48.98,14.89,34.09,0,0,0,0,0,71.2
